,0,1,2,3,4,5,6,7,8,9,10,11,12
487,establishment,parking,point_of_interest,,,,,,,,,,
488,establishment,parking,point_of_interest,,,,,,,,,,
489,route,,,,,,,,,,,,
490,establishment,point_of_interest,,,,,,,,,,,
491,establishment,point_of_interest,university,,,,,,,,,,
492,establishment,parking,point_of_interest,,,,,,,,,,
493,establishment,fire_station,point_of_interest,,,,,,,,,,
494,establishment,parking,point_of_interest,,,,,,,,,,
495,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
496,route,,,,,,,,,,,,
497,establishment,point_of_interest,,,,,,,,,,,
498,establishment,health,hospital,point_of_interest,,,,,,,,,
499,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
500,premise,,,,,,,,,,,,
501,establishment,parking,point_of_interest,,,,,,,,,,
502,establishment,point_of_interest,,,,,,,,,,,
503,establishment,point_of_interest,university,,,,,,,,,,
504,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
505,establishment,gas_station,point_of_interest,,,,,,,,,,
506,route,,,,,,,,,,,,
507,establishment,point_of_interest,,,,,,,,,,,
508,establishment,finance,point_of_interest,,,,,,,,,,
509,car_repair,establishment,health,point_of_interest,,,,,,,,,
510,intersection,,,,,,,,,,,,
511,car_rental,establishment,point_of_interest,,,,,,,,,,
512,establishment,point_of_interest,shopping_mall,,,,,,,,,,
513,car_wash,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,
514,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
515,establishment,point_of_interest,,,,,,,,,,,
516,establishment,point_of_interest,,,,,,,,,,,
517,establishment,point_of_interest,police,,,,,,,,,,
518,clothing_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
519,establishment,point_of_interest,,,,,,,,,,,
520,atm,car_wash,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,
521,establishment,gym,health,point_of_interest,,,,,,,,,
522,car_repair,establishment,point_of_interest,,,,,,,,,,
523,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
524,establishment,parking,point_of_interest,,,,,,,,,,
525,establishment,parking,point_of_interest,,,,,,,,,,
526,car_dealer,establishment,point_of_interest,store,,,,,,,,,
527,car_dealer,establishment,point_of_interest,store,,,,,,,,,
528,car_dealer,establishment,point_of_interest,store,,,,,,,,,
529,establishment,lodging,point_of_interest,spa,,,,,,,,,
530,establishment,gas_station,point_of_interest,,,,,,,,,,
531,establishment,library,point_of_interest,,,,,,,,,,
532,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
533,establishment,lodging,point_of_interest,,,,,,,,,,
534,intersection,,,,,,,,,,,,
535,premise,,,,,,,,,,,,
536,establishment,parking,point_of_interest,,,,,,,,,,
537,establishment,point_of_interest,,,,,,,,,,,
538,establishment,gym,health,point_of_interest,school,,,,,,,,
539,establishment,parking,point_of_interest,,,,,,,,,,
540,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
541,establishment,point_of_interest,,,,,,,,,,,
542,route,,,,,,,,,,,,
543,car_dealer,establishment,point_of_interest,store,,,,,,,,,
544,establishment,point_of_interest,shopping_mall,,,,,,,,,,
545,department_store,establishment,furniture_store,hardware_store,home_goods_store,point_of_interest,store,,,,,,
546,atm,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
547,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,
548,car_repair,establishment,point_of_interest,,,,,,,,,,
549,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
550,establishment,point_of_interest,,,,,,,,,,,
551,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
552,establishment,point_of_interest,,,,,,,,,,,
553,car_dealer,establishment,point_of_interest,store,,,,,,,,,
554,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
555,bar,establishment,point_of_interest,,,,,,,,,,
556,establishment,home_goods_store,point_of_interest,store,,,,,,,,,
557,route,,,,,,,,,,,,
558,establishment,lodging,point_of_interest,,,,,,,,,,
559,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
560,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
561,establishment,parking,point_of_interest,,,,,,,,,,
562,establishment,parking,point_of_interest,,,,,,,,,,
563,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
564,establishment,parking,point_of_interest,,,,,,,,,,
565,establishment,parking,point_of_interest,premise,,,,,,,,,
566,route,,,,,,,,,,,,
567,establishment,point_of_interest,,,,,,,,,,,
568,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
569,establishment,gym,health,point_of_interest,spa,,,,,,,,
570,postal_code,,,,,,,,,,,,
571,car_dealer,establishment,point_of_interest,store,,,,,,,,,
572,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
573,establishment,furniture_store,home_goods_store,point_of_interest,store,,,,,,,,
574,car_repair,establishment,point_of_interest,,,,,,,,,,
575,establishment,point_of_interest,,,,,,,,,,,
576,route,,,,,,,,,,,,
577,beauty_salon,establishment,gym,health,point_of_interest,spa,,,,,,,
578,establishment,health,insurance_agency,point_of_interest,,,,,,,,,
579,car_wash,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,
580,establishment,point_of_interest,university,,,,,,,,,,
581,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
582,establishment,parking,point_of_interest,,,,,,,,,,
583,establishment,park,point_of_interest,tourist_attraction,zoo,,,,,,,,
584,premise,,,,,,,,,,,,
585,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
586,establishment,parking,point_of_interest,,,,,,,,,,
587,route,,,,,,,,,,,,
588,atm,clothing_store,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,
589,premise,,,,,,,,,,,,
590,car_dealer,establishment,point_of_interest,store,,,,,,,,,
591,establishment,lodging,point_of_interest,,,,,,,,,,
592,route,,,,,,,,,,,,
593,cafe,establishment,food,point_of_interest,store,,,,,,,,
594,establishment,food,point_of_interest,store,,,,,,,,,
595,art_gallery,establishment,food,movie_theater,point_of_interest,shopping_mall,store,,,,,,
596,establishment,lodging,point_of_interest,,,,,,,,,,
597,establishment,point_of_interest,travel_agency,,,,,,,,,,
598,establishment,point_of_interest,tourist_attraction,travel_agency,,,,,,,,,
599,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
600,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
601,postal_code,,,,,,,,,,,,
602,establishment,parking,point_of_interest,,,,,,,,,,
603,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
604,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
605,postal_code,,,,,,,,,,,,
606,establishment,point_of_interest,,,,,,,,,,,
607,establishment,lodging,point_of_interest,,,,,,,,,,
608,establishment,lodging,point_of_interest,,,,,,,,,,
609,route,,,,,,,,,,,,
610,establishment,park,point_of_interest,,,,,,,,,,
611,establishment,lodging,point_of_interest,,,,,,,,,,
612,establishment,lodging,point_of_interest,,,,,,,,,,
613,bar,establishment,lodging,point_of_interest,,,,,,,,,
614,establishment,point_of_interest,,,,,,,,,,,
615,establishment,lodging,point_of_interest,,,,,,,,,,
616,cafe,establishment,food,lodging,point_of_interest,,,,,,,,
617,establishment,parking,point_of_interest,,,,,,,,,,
618,establishment,general_contractor,point_of_interest,,,,,,,,,,
619,establishment,general_contractor,point_of_interest,,,,,,,,,,
620,establishment,lodging,point_of_interest,,,,,,,,,,
621,establishment,lodging,point_of_interest,,,,,,,,,,
622,establishment,lodging,point_of_interest,,,,,,,,,,
623,establishment,lodging,point_of_interest,,,,,,,,,,
624,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
625,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
626,establishment,parking,point_of_interest,,,,,,,,,,
627,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
628,car_dealer,establishment,point_of_interest,store,,,,,,,,,
629,route,,,,,,,,,,,,
630,route,,,,,,,,,,,,
631,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
632,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
633,establishment,lodging,point_of_interest,,,,,,,,,,
634,bar,establishment,lodging,point_of_interest,,,,,,,,,
635,premise,,,,,,,,,,,,
636,cafe,establishment,food,point_of_interest,store,,,,,,,,
637,establishment,point_of_interest,,,,,,,,,,,
638,route,,,,,,,,,,,,
639,route,,,,,,,,,,,,
640,establishment,general_contractor,point_of_interest,,,,,,,,,,
641,administrative_area_level_4,political,,,,,,,,,,,
642,establishment,lodging,point_of_interest,,,,,,,,,,
643,establishment,lodging,park,point_of_interest,,,,,,,,,
644,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
645,establishment,parking,point_of_interest,premise,,,,,,,,,
646,bar,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,
647,bar,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,
648,establishment,parking,point_of_interest,,,,,,,,,,
649,establishment,parking,point_of_interest,,,,,,,,,,
650,car_dealer,establishment,point_of_interest,store,,,,,,,,,
651,car_dealer,establishment,point_of_interest,store,,,,,,,,,
652,establishment,point_of_interest,,,,,,,,,,,
653,establishment,point_of_interest,,,,,,,,,,,
654,establishment,point_of_interest,,,,,,,,,,,
655,establishment,furniture_store,general_contractor,home_goods_store,point_of_interest,store,,,,,,,
656,establishment,gym,health,point_of_interest,school,,,,,,,,
657,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
658,establishment,parking,point_of_interest,,,,,,,,,,
659,establishment,parking,point_of_interest,,,,,,,,,,
660,route,,,,,,,,,,,,
661,establishment,health,point_of_interest,,,,,,,,,,
662,establishment,parking,point_of_interest,,,,,,,,,,
663,establishment,point_of_interest,,,,,,,,,,,
664,car_repair,establishment,point_of_interest,,,,,,,,,,
665,establishment,food,gas_station,lodging,parking,point_of_interest,restaurant,store,,,,,
666,establishment,lodging,point_of_interest,spa,,,,,,,,,
667,car_dealer,establishment,point_of_interest,store,,,,,,,,,
668,establishment,parking,point_of_interest,,,,,,,,,,
669,establishment,point_of_interest,university,,,,,,,,,,
670,atm,establishment,finance,point_of_interest,,,,,,,,,
671,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
672,establishment,health,point_of_interest,,,,,,,,,,
673,establishment,food,point_of_interest,restaurant,,,,,,,,,
674,establishment,point_of_interest,,,,,,,,,,,
675,establishment,point_of_interest,,,,,,,,,,,
676,establishment,point_of_interest,,,,,,,,,,,
677,establishment,parking,point_of_interest,,,,,,,,,,
678,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
679,establishment,parking,point_of_interest,,,,,,,,,,
680,premise,,,,,,,,,,,,
681,establishment,point_of_interest,,,,,,,,,,,
682,establishment,point_of_interest,,,,,,,,,,,
683,establishment,point_of_interest,,,,,,,,,,,
684,establishment,point_of_interest,,,,,,,,,,,
685,establishment,point_of_interest,,,,,,,,,,,
686,establishment,point_of_interest,,,,,,,,,,,
687,postal_code,,,,,,,,,,,,
688,premise,,,,,,,,,,,,
689,establishment,point_of_interest,university,,,,,,,,,,
690,car_dealer,establishment,point_of_interest,store,,,,,,,,,
691,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
692,car_dealer,establishment,point_of_interest,store,,,,,,,,,
693,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
694,establishment,gym,health,point_of_interest,,,,,,,,,
695,establishment,point_of_interest,,,,,,,,,,,
696,cafe,establishment,food,point_of_interest,,,,,,,,,
697,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
698,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
699,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
700,establishment,lodging,point_of_interest,,,,,,,,,,
701,establishment,point_of_interest,,,,,,,,,,,
703,establishment,point_of_interest,,,,,,,,,,,
704,cafe,establishment,food,point_of_interest,store,,,,,,,,
705,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
706,establishment,point_of_interest,,,,,,,,,,,
707,establishment,gym,health,point_of_interest,,,,,,,,,
708,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
709,establishment,parking,point_of_interest,,,,,,,,,,
710,establishment,lodging,point_of_interest,,,,,,,,,,
711,route,,,,,,,,,,,,
712,establishment,parking,point_of_interest,,,,,,,,,,
713,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
714,bar,establishment,gym,health,lodging,point_of_interest,,,,,,,
715,establishment,lodging,point_of_interest,,,,,,,,,,
716,establishment,food,gym,health,lodging,point_of_interest,restaurant,spa,,,,,
717,car_dealer,establishment,point_of_interest,store,,,,,,,,,
718,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,health,point_of_interest,store,supermarket,,
719,establishment,point_of_interest,tourist_attraction,zoo,,,,,,,,,
720,establishment,point_of_interest,,,,,,,,,,,
721,route,,,,,,,,,,,,
722,establishment,lodging,point_of_interest,,,,,,,,,,
723,atm,bank,establishment,finance,point_of_interest,,,,,,,,
724,atm,car_wash,convenience_store,establishment,finance,food,gas_station,point_of_interest,store,,,,
725,route,,,,,,,,,,,,
726,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
727,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
728,establishment,point_of_interest,,,,,,,,,,,
729,establishment,finance,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
730,establishment,point_of_interest,transit_station,,,,,,,,,,
731,atm,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
732,establishment,lodging,point_of_interest,,,,,,,,,,
733,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
734,car_dealer,establishment,point_of_interest,store,,,,,,,,,
735,establishment,point_of_interest,store,,,,,,,,,,
736,establishment,point_of_interest,,,,,,,,,,,
737,establishment,point_of_interest,shopping_mall,,,,,,,,,,
738,clothing_store,establishment,food,point_of_interest,restaurant,shoe_store,shopping_mall,store,,,,,
739,clothing_store,department_store,establishment,point_of_interest,store,,,,,,,,
740,car_dealer,establishment,point_of_interest,store,,,,,,,,,
741,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,,
742,cafe,establishment,food,point_of_interest,store,,,,,,,,
743,cafe,establishment,food,point_of_interest,store,,,,,,,,
744,establishment,gas_station,point_of_interest,,,,,,,,,,
745,bus_station,establishment,point_of_interest,train_station,transit_station,,,,,,,,
746,establishment,point_of_interest,university,,,,,,,,,,
747,establishment,parking,point_of_interest,,,,,,,,,,
748,car_dealer,establishment,point_of_interest,store,,,,,,,,,
749,car_dealer,establishment,point_of_interest,store,,,,,,,,,
750,car_dealer,establishment,point_of_interest,store,,,,,,,,,
751,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
752,establishment,general_contractor,point_of_interest,,,,,,,,,,
753,car_dealer,establishment,point_of_interest,store,,,,,,,,,
754,establishment,lodging,point_of_interest,,,,,,,,,,
755,doctor,establishment,health,hospital,point_of_interest,,,,,,,,
756,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
757,establishment,gas_station,point_of_interest,,,,,,,,,,
758,car_repair,establishment,moving_company,point_of_interest,,,,,,,,,
759,establishment,point_of_interest,,,,,,,,,,,
760,establishment,point_of_interest,,,,,,,,,,,
